block_fips,block_name,town,county,town_fips
090034060011020,Block 1020,Bristol,Hartford,0900308490
090035149002017,Block 2017,Manchester,Hartford,0900344700
090034060022003,Block 2003,Bristol,Hartford,0900308490
090034925001022,Block 1022,Wethersfield,Hartford,0900384900
090034963004012,Block 4012,West Hartford,Hartford,0900382590
090034945002021,Block 2021,Newington,Hartford,0900352140
090034712001004,Block 1004,Bloomfield,Hartford,0900305910
090034871003002,Block 3002,South Windsor,Hartford,0900371390
090034808004002,Block 4002,Enfield,Hartford,0900325990
090010221011003,Block 1003,Stamford,Fairfield,0900173070
090010552001011,Block 1011,Weston,Fairfield,0900183430
090010737003004,Block 3004,Bridgeport,Fairfield,0900108070
090010735002001,Block 2001,Bridgeport,Fairfield,0900108070
090012110003005,Block 3005,Danbury,Fairfield,0900118500
090012305023002,Block 3002,Newtown,Fairfield,0900152980
090010709001008,Block 1008,Bridgeport,Fairfield,0900108070
090138813004023,Block 4023,Mansfield,Tolland,0901344910
090135291004007,Block 4007,Bolton,Tolland,0901306260
090135291004019,Block 4019,Bolton,Tolland,0901306260
090010907001011,Block 1011,Trumbull,Fairfield,0900177200
090010801003007,Block 3007,Stratford,Fairfield,0900174190
090010902003007,Block 3007,Trumbull,Fairfield,0900177200
090010812002012,Block 2012,Stratford,Fairfield,0900174190
090012052003012,Block 3012,Brookfield,Fairfield,0900108980
090010503021016,Block 1016,Westport,Fairfield,0900183500
090135291004001,Block 4001,Bolton,Tolland,0901306260
090138401001016,Block 1016,Willington,Tolland,0901385950
090138401001026,Block 1026,Willington,Tolland,0901385950
090010503022013,Block 2013,Westport,Fairfield,0900183500
090135303023001,Block 3001,Vernon,Tolland,0901378250
090135303013004,Block 3004,Vernon,Tolland,0901378250
090135352003011,Block 3011,Ellington,Tolland,0901325360
090135261022027,Block 2027,Hebron,Tolland,0901337910
090052621003038,Block 3038,Sharon,Litchfield,0900567960
090053107001007,Block 1007,Torrington,Litchfield,0900576570
090010426001015,Block 1015,Norwalk,Fairfield,0900156060
090010438006011,Block 6011,Norwalk,Fairfield,0900156060
090010107003000,Block 3000,Greenwich,Fairfield,0900133620
090010805002038,Block 2038,Stratford,Fairfield,0900174190
090034055003005,Block 3005,Bristol,Hartford,0900308490
090034305022004,Block 2004,Southington,Hartford,0900370550
090034302032004,Block 2004,Southington,Hartford,0900370550
090034641021004,Block 1004,Canton,Hartford,0900312270
090034621021012,Block 1012,Avon,Hartford,0900302060
090034205003011,Block 3011,Plainville,Hartford,0900360120
090034059001001,Block 1001,Bristol,Hartford,0900308490
090053201012001,Block 2001,Winchester,Litchfield,0900586440
090053201011003,Block 1003,Winchester,Litchfield,0900586440
090052901003014,Block 3014,Barkhamsted,Litchfield,0900502760
090052983002017,Block 2017,Harwinton,Litchfield,0900537280
090052931002001,Block 2001,Colebrook,Litchfield,0900516050
090053621013005,Block 3005,Woodbury,Litchfield,0900587910
090054256021010,Block 1010,Canaan,Litchfield,0900510940
090054256021023,Block 1023,Canaan,Litchfield,0900510940
090053108012018,Block 2018,Torrington,Litchfield,0900576570
090053107004005,Block 4005,Torrington,Litchfield,0900576570
090053601005008,Block 5008,Watertown,Litchfield,0900580490
090052535002004,Block 2004,New Milford,Litchfield,0900552630
090034903042013,Block 2013,Rocky Hill,Hartford,0900365370
090034681012022,Block 2022,Granby,Hartford,0900332640
090034736022009,Block 2009,Windsor,Hartford,0900387000
090034737001004,Block 1004,Windsor,Hartford,0900387000
090035204003005,Block 3005,Glastonbury,Hartford,0900331240
090034681021008,Block 1008,Granby,Hartford,0900332640
090034301001019,Block 1019,Southington,Hartford,0900370550
090035149003005,Block 3005,Manchester,Hartford,0900344700
090034875002007,Block 2007,South Windsor,Hartford,0900371390
090034922004005,Block 4005,Wethersfield,Hartford,0900384900
090034941005001,Block 5001,Newington,Hartford,0900352140
090034874002011,Block 2011,South Windsor,Hartford,0900371390
090035102001015,Block 1015,East Hartford,Hartford,0900322630
090117081003001,Block 3001,Voluntown,New London,0901178600
090118701003017,Block 3017,Lebanon,New London,0901142390
090117029001009,Block 1009,Groton,New London,0901134250
090117092004011,Block 4011,Griswold,New London,0901133900
090118707042025,Block 2025,East Lyme,New London,0901123400
090117024002033,Block 2033,Groton,New London,0901134250
090117052001027,Block 1027,Stonington,New London,0901173770
090117081003003,Block 3003,Voluntown,New London,0901178600
090117092005000,Block 5000,Griswold,New London,0901133900
090117023002028,Block 2028,Groton,New London,0901134250
090116935001019,Block 1019,Waterford,New London,0901180280
090118703003023,Block 3023,New London,New London,0901152350
090093471001018,Block 1018,Prospect,New Haven,0900962290
090093434003003,Block 3003,Cheshire,New Haven,0900914160
090091506001013,Block 1013,Milford,New Haven,0900947535
090093612002021,Block 2021,Wolcott,New Haven,0900987560
090093502003004,Block 3004,Waterbury,New Haven,0900980070
090091846001018,Block 1018,Branford,New Haven,0900907310
090093433001004,Block 1004,Cheshire,New Haven,0900914160
090091712012023,Block 2023,Meriden,New Haven,0900946520
090091253002019,Block 2019,Ansonia,New Haven,0900901220
090011101002013,Block 2013,Shelton,Fairfield,0900168170
090116937002031,Block 2031,Waterford,New London,0901180280
090116963001013,Block 1013,Norwich,New London,0901156270
090116964014028,Block 4028,Norwich,New London,0901156270
090116937001028,Block 1028,Waterford,New London,0901180280
090117028001004,Block 1004,Groton,New London,0901134250
090117071003020,Block 3020,North Stonington,New London,0901155500
090116601012018,Block 2018,Old Lyme,New London,0901157040
090117051011020,Block 1020,Stonington,New London,0901173770
090116601012024,Block 2024,Old Lyme,New London,0901157040
090116952013006,Block 3006,Montville,New London,0901148900
090116963001002,Block 1002,Norwich,New London,0901156270
090116934004019,Block 4019,Waterford,New London,0901180280
090116933001009,Block 1009,Waterford,New London,0901180280
090117053003014,Block 3014,Stonington,New London,0901173770
090116970004010,Block 4010,Norwich,New London,0901156270
090117026001010,Block 1010,Groton,New London,0901134250
090117053003035,Block 3035,Stonington,New London,0901173770
090116501002001,Block 2001,Lyme,New London,0901144210
090117161024001,Block 4001,East Lyme,New London,0901123400
090116933002011,Block 2011,Waterford,New London,0901180280
090117131003017,Block 3017,Bozrah,New London,0901106820
090118702002010,Block 2010,Groton,New London,0901134250
090116936002004,Block 2004,Waterford,New London,0901180280
090116962002011,Block 2011,Norwich,New London,0901156270
090116952022003,Block 2003,Montville,New London,0901148900
090117051011011,Block 1011,Stonington,New London,0901173770
090116961002007,Block 2007,Norwich,New London,0901156270
090116963001005,Block 1005,Norwich,New London,0901156270
090135303023005,Block 3005,Vernon,Tolland,0901378250
090135351011008,Block 1008,Ellington,Tolland,0901325360
090135351011006,Block 1006,Ellington,Tolland,0901325360
090138815003006,Block 3006,Mansfield,Tolland,0901344910
090117011002000,Block 2000,Ledyard,New London,0901142600
090116970002001,Block 2001,Norwich,New London,0901156270
090117161012024,Block 2024,East Lyme,New London,0901123400
090117012003029,Block 3029,Ledyard,New London,0901142600
090118707011036,Block 1036,East Lyme,New London,0901123400
090116952011023,Block 1023,Montville,New London,0901148900
090117141012001,Block 2001,Colchester,New London,0901115910
090091847003023,Block 3023,Branford,New Haven,0900907310
090091541022020,Block 2020,West Haven,New Haven,0900982870
090091712022000,Block 2000,Meriden,New Haven,0900946520
090093461011023,Block 1023,Oxford,New Haven,0900958300
090093442001015,Block 1015,Middlebury,New Haven,0900946940
090091415002005,Block 2005,New Haven,New Haven,0900952070
090093526001004,Block 1004,Waterbury,New Haven,0900980070
090093516021012,Block 1012,Waterbury,New Haven,0900980070
090093520002016,Block 2016,Waterbury,New Haven,0900980070
090091672021022,Block 1022,North Haven,New Haven,0900954870
090091802002008,Block 2008,East Haven,New Haven,0900922910
090091501003015,Block 3015,Milford,New Haven,0900947535
090091841012015,Block 2015,Branford,New Haven,0900907310
090093454005002,Block 5002,Naugatuck,New Haven,0900949950
090091302012010,Block 2010,Seymour,New Haven,0900967610
090091501002032,Block 2032,Milford,New Haven,0900947535
090091201001011,Block 1011,Derby,New Haven,0900919550
090091202001011,Block 1011,Derby,New Haven,0900919550
090091717001013,Block 1013,Meriden,New Haven,0900946520
090091541021011,Block 1011,West Haven,New Haven,0900982870
090091672013012,Block 3012,North Haven,New Haven,0900954870
090091672021003,Block 1003,North Haven,New Haven,0900954870
090093516023010,Block 3010,Waterbury,New Haven,0900980070
090091712012005,Block 2005,Meriden,New Haven,0900946520
090091942014003,Block 4003,Madison,New Haven,0900944560
090091541023007,Block 3007,West Haven,New Haven,0900982870
090091658021006,Block 1006,Hamden,New Haven,0900935650
090093451004004,Block 4004,Naugatuck,New Haven,0900949950
090010101023008,Block 3008,Greenwich,Fairfield,0900133620
090093454004000,Block 4000,Naugatuck,New Haven,0900949950
090093613003005,Block 3005,Wolcott,New Haven,0900987560
090091549002002,Block 2002,West Haven,New Haven,0900982870
090091505002006,Block 2006,Milford,New Haven,0900947535
090093520002027,Block 2027,Waterbury,New Haven,0900980070
090091659001013,Block 1013,Hamden,New Haven,0900935650
090093515001008,Block 1008,Waterbury,New Haven,0900980070
090091659003004,Block 3004,Hamden,New Haven,0900935650
090091847003025,Block 3025,Branford,New Haven,0900907310
090093514003003,Block 3003,Waterbury,New Haven,0900980070
090093431012005,Block 2005,Cheshire,New Haven,0900914160
090093518001018,Block 1018,Waterbury,New Haven,0900980070
090093481251019,Block 1019,Southbury,New Haven,0900969640
090091508001013,Block 1013,Milford,New Haven,0900947535
090091751002006,Block 2006,Wallingford,New Haven,0900978740
090091756004000,Block 4000,Wallingford,New Haven,0900978740
090091671012018,Block 2018,North Haven,New Haven,0900954870
090093614011004,Block 1004,New Haven,New Haven,0900952070
090091942022020,Block 2020,Madison,New Haven,0900944560
090091415003008,Block 3008,New Haven,New Haven,0900952070
090091846002041,Block 2041,Branford,New Haven,0900907310
090093442003002,Block 3002,Middlebury,New Haven,0900946940
090093441001017,Block 1017,Middlebury,New Haven,0900946940
090091658024014,Block 4014,Hamden,New Haven,0900935650
090091672022035,Block 2035,North Haven,New Haven,0900954870
090093523002013,Block 2013,Waterbury,New Haven,0900980070
090093433002010,Block 2010,Cheshire,New Haven,0900914160
090093451003016,Block 3016,Naugatuck,New Haven,0900949950
090091547004009,Block 4009,West Haven,New Haven,0900982870
090091673015020,Block 5020,North Haven,New Haven,0900954870
090091801011008,Block 1008,East Haven,New Haven,0900922910
090091760003034,Block 3034,Wallingford,New Haven,0900978740
090091760003033,Block 3033,Wallingford,New Haven,0900978740
090091506004005,Block 4005,Milford,New Haven,0900947535
090093528001007,Block 1007,Waterbury,New Haven,0900980070
090091942021000,Block 1000,Madison,New Haven,0900944560
090091506005017,Block 5017,Milford,New Haven,0900947535
090091201002016,Block 2016,Derby,New Haven,0900919550
090093502001004,Block 1004,Waterbury,New Haven,0900980070
090091842003004,Block 3004,Branford,New Haven,0900907310
090091406003005,Block 3005,New Haven,New Haven,0900952070
090093614021003,Block 1003,New Haven,New Haven,0900952070
090091510004008,Block 4008,Milford,New Haven,0900947535
090093523001023,Block 1023,Waterbury,New Haven,0900980070
090093519002024,Block 2024,Waterbury,New Haven,0900980070
090093432003010,Block 3010,Cheshire,New Haven,0900914160
090093411004014,Block 4014,Beacon Falls,New Haven,0900903250
090091510002001,Block 2001,Milford,New Haven,0900947535
090091503002023,Block 2023,Milford,New Haven,0900947535
090091701002004,Block 2004,Meriden,New Haven,0900946520
090091701001006,Block 1006,Meriden,New Haven,0900946520
090091801023013,Block 3013,East Haven,New Haven,0900922910
090012451002007,Block 2007,Ridgefield,Fairfield,0900163970
090012456001004,Block 1004,Ridgefield,Fairfield,0900163970
090012456002018,Block 2018,Ridgefield,Fairfield,0900163970
090012456002019,Block 2019,Ridgefield,Fairfield,0900163970
090091425001001,Block 1001,New Haven,New Haven,0900952070
090091421001004,Block 1004,New Haven,New Haven,0900952070
090010223003013,Block 3013,Stamford,Fairfield,0900173070
090012301004017,Block 4017,Newtown,Fairfield,0900152980
090010451013016,Block 3016,Wilton,Fairfield,0900186370
090012453003003,Block 3003,Ridgefield,Fairfield,0900163970
090010615001007,Block 1007,Fairfield,Fairfield,0900126620
090010744003007,Block 3007,Bridgeport,Fairfield,0900108070
090012454002005,Block 2005,Ridgefield,Fairfield,0900163970
090012453001004,Block 1004,Ridgefield,Fairfield,0900163970
090010451024006,Block 4006,Wilton,Fairfield,0900186370
090010303003006,Block 3006,Darien,Fairfield,0900118850
090091806013003,Block 3003,East Haven,New Haven,0900922910
090091656004013,Block 4013,Hamden,New Haven,0900935650
090091901001016,Block 1016,Guilford,New Haven,0900934950
090091653002006,Block 2006,Hamden,New Haven,0900935650
090091941011024,Block 1024,Madison,New Haven,0900944560
090091425004003,Block 4003,New Haven,New Haven,0900952070
090091658022012,Block 2012,Hamden,New Haven,0900935650
090091426041006,Block 1006,New Haven,New Haven,0900952070
090091602001030,Block 1030,Woodbridge,New Haven,0900987700
090091759002002,Block 2002,Wallingford,New Haven,0900978740
090091672012000,Block 2000,North Haven,New Haven,0900954870
090091672013030,Block 3030,North Haven,New Haven,0900954870
090091754001018,Block 1018,Wallingford,New Haven,0900978740
090093481111013,Block 1013,Southbury,New Haven,0900969640
090091301022006,Block 2006,Seymour,New Haven,0900967610
090010205003001,Block 3001,Stamford,Fairfield,0900173070
090010702001008,Block 1008,Bridgeport,Fairfield,0900108070
090010506003011,Block 3011,Westport,Fairfield,0900183500
090010101021002,Block 1002,Greenwich,Fairfield,0900133620
090010614001006,Block 1006,Fairfield,Fairfield,0900126620
090010712002002,Block 2002,Bridgeport,Fairfield,0900108070
090010903004017,Block 4017,Trumbull,Fairfield,0900177200
090093453001020,Block 1020,Naugatuck,New Haven,0900949950
090091760003007,Block 3007,Wallingford,New Haven,0900978740
090093481251003,Block 1003,Southbury,New Haven,0900969640
090158006001009,Block 1009,Windham,Windham,0901586790
090159025001023,Block 1023,Pomfret,Windham,0901561030
090158150001021,Block 1021,Chaplin,Windham,0901513810
090159044003006,Block 3006,Killingly,Windham,0901540500
090159032002023,Block 2023,Putnam,Windham,0901562710
090010615001008,Block 1008,Fairfield,Fairfield,0900126620
090010905002033,Block 2033,Trumbull,Fairfield,0900177200
090010446001009,Block 1009,Norwalk,Fairfield,0900156060
090010804003032,Block 3032,Stratford,Fairfield,0900174190
090010726004016,Block 4016,Bridgeport,Fairfield,0900108070
090010601003004,Block 3004,Fairfield,Fairfield,0900126620
