block_fips,block_name,town,county,town_fips
090076201002002,Block 2002,Deep River,Middlesex,0900719130
090035204003008,Block 3008,Glastonbury,Hartford,0900331240
090053107001015,Block 1015,Torrington,Litchfield,0900576570
090116968001031,Block 1031,Norwich,New London,0901156270
090116964004014,Block 4014,Norwich,New London,0901156270
090076701001000,Block 1000,Old Saybrook,Middlesex,0900757320
090052534004000,Block 4000,New Milford,Litchfield,0900552630
090053621024050,Block 4050,Woodbury,Litchfield,0900587910
090052651001004,Block 1004,Warren,Litchfield,0900579510
090010607004013,Block 4013,Fairfield,Fairfield,0900126620
090010219003011,Block 3011,Stamford,Fairfield,0900173070
090034771012029,Block 2029,Suffield,Hartford,0900374540
090138812001010,Block 1010,Mansfield,Tolland,0901344910
090076301002004,Block 2004,Essex,Middlesex,0900726270
090010352001035,Block 1035,New Canaan,Fairfield,0900150580
090034701002032,Block 2032,East Granby,Hartford,0900322070
090117026001019,Block 1019,Groton,New London,0901134250
090076702002027,Block 2027,Old Saybrook,Middlesex,0900757320
090075951011027,Block 1027,East Haddam,Middlesex,0900722280
090158005003000,Block 3000,Windham,Windham,0901586790
090093481241011,Block 1011,Southbury,New Haven,0900969640
090075951021070,Block 1070,East Haddam,Middlesex,0900722280
090075951013003,Block 3003,East Haddam,Middlesex,0900722280
090076802003024,Block 3024,Middletown,Middlesex,0900747360
090034923002001,Block 2001,Wethersfield,Hartford,0900384900
090035151021011,Block 1011,Manchester,Hartford,0900344700
090012109004005,Block 4005,Danbury,Fairfield,0900118500
090118702001030,Block 1030,Groton,New London,0901134250
090093471002019,Block 2019,Prospect,New Haven,0900962290
090138902012009,Block 2009,Union,Tolland,0901377830
090138902013010,Block 3010,Stafford,Tolland,0901372090
090010221003004,Block 3004,Stamford,Fairfield,0900173070
090158301005023,Block 5023,Ashford,Windham,0901501430
090034602032037,Block 2037,Farmington,Hartford,0900327600
090079901000001,Block 0001,County subdivisions not defined,,
090075951012021,Block 2021,East Haddam,Middlesex,0900722280
090116933002022,Block 2022,Waterford,New London,0901180280
090159025001005,Block 1005,Pomfret,Windham,0901561030
090052535001050,Block 1050,New Milford,Litchfield,0900552630
090034602032015,Block 2015,Farmington,Hartford,0900327600
090052651001129,Block 1129,Warren,Litchfield,0900579510
090052661001044,Block 1044,Kent,Litchfield,0900540290
090035105002000,Block 2000,East Hartford,Hartford,0900322630
090093452011000,Block 1000,Naugatuck,New Haven,0900949950
090118705021010,Block 1010,Montville,New London,0901148900
090091941005010,Block 5010,County subdivisions not defined,,
090117029002018,Block 2018,Groton,New London,0901134250
090116952022027,Block 2027,Montville,New London,0901148900
090034602043015,Block 3015,Farmington,Hartford,0900327600
090075901004100,Block 4100,Haddam,Middlesex,0900735230
090116961001006,Block 1006,Norwich,New London,0901156270
090053492002001,Block 2001,Thomaston,Litchfield,0900575730
090091425003002,Block 3002,New Haven,New Haven,0900952070
090117131001056,Block 1056,Bozrah,New London,0901106820
090158007001010,Block 1010,Windham,Windham,0901586790
090116601013027,Block 3027,Old Lyme,New London,0901157040
090093481112044,Block 2044,Southbury,New Haven,0900969640
090053201001024,Block 1024,Winchester,Litchfield,0900586440
090117131002032,Block 2032,Bozrah,New London,0901106820
090116937002028,Block 2028,Waterford,New London,0901180280
090052534002043,Block 2043,New Milford,Litchfield,0900552630
090138902022037,Block 2037,Stafford,Tolland,0901372090
090091512002009,Block 2009,Milford,New Haven,0900947535
090010203002012,Block 2012,Stamford,Fairfield,0900173070
090034601002024,Block 2024,Farmington,Hartford,0900327600
090034735012000,Block 2000,Windsor,Hartford,0900387000
090052901002009,Block 2009,Barkhamsted,Litchfield,0900502760
090010221003002,Block 3002,Stamford,Fairfield,0900173070
090116937002014,Block 2014,Waterford,New London,0901180280
090010506003036,Block 3036,Westport,Fairfield,0900183500
090076001001000,Block 1000,Chester,Middlesex,0900714300
090054256001004,Block 1004,Canaan,Litchfield,0900510940
090117027003014,Block 3014,Groton,New London,0901134250
090053202004014,Block 4014,Winchester,Litchfield,0900586440
090053005002040,Block 2040,Litchfield,Litchfield,0900543370
090052983002003,Block 2003,Harwinton,Litchfield,0900537280
090053005002072,Block 2072,Litchfield,Litchfield,0900543370
090052532002014,Block 2014,New Milford,Litchfield,0900552630
090076201003007,Block 3007,Deep River,Middlesex,0900719130
090010606001062,Block 1062,Fairfield,Fairfield,0900126620
090117092002017,Block 2017,Griswold,New London,0901133900
090012572002055,Block 2055,Bridgeport,Fairfield,0900108070
090012402003054,Block 3054,Redding,Fairfield,0900163480
090035243001003,Block 1003,Enfield,Hartford,0900325990
090052901002008,Block 2008,Barkhamsted,Litchfield,0900502760
090010501001018,Block 1018,Westport,Fairfield,0900183500
090091509002021,Block 2021,Milford,New Haven,0900947535
090138502003030,Block 3030,Coventry,Tolland,0901317800
090019900000014,Block 0014,Norwalk,Fairfield,0900156060
090052651001053,Block 1053,Litchfield,Litchfield,0900543370
090091509001012,Block 1012,Milford,New Haven,0900947535
090052621003030,Block 3030,Sharon,Litchfield,0900567960
090053107001001,Block 1001,Torrington,Litchfield,0900576570
090010446001037,Block 1037,Norwalk,Fairfield,0900156060
090117092005010,Block 5010,Griswold,New London,0901133900
090034622021025,Block 1025,Avon,Hartford,0900302060
090138902022071,Block 2071,Stafford,Tolland,0901372090
090159061003014,Block 3014,Canterbury,Windham,0901512130
090075602004010,Block 4010,Portland,Middlesex,0900761800
090117028002033,Block 2033,Groton,New London,0901134250
090117151002084,Block 2084,Salem,New London,0901166210
090117001003037,Block 3037,Preston,New London,0901162150
090093481242028,Block 2028,Southbury,New Haven,0900969640
090091903024006,Block 4006,Guilford,New Haven,0900934950
090034701002028,Block 2028,Simsbury,Hartford,0900368940
090034735021046,Block 1046,Windsor,Hartford,0900387000
090091760003004,Block 3004,Wallingford,New Haven,0900978740
090091805002014,Block 2014,East Haven,New Haven,0900922910
090052611002044,Block 2044,Salisbury,Litchfield,0900566420
090135306002031,Block 2031,Vernon,Tolland,0901378250
090019900000004,Block 0004,County subdivisions not defined,,
090034771024003,Block 4003,Suffield,Hartford,0900374540
090076301005019,Block 5019,Essex,Middlesex,0900726270
090010101022033,Block 2033,Greenwich,Fairfield,0900133620
090010437002000,Block 2000,Norwalk,Fairfield,0900156060
090159032002015,Block 2015,Putnam,Windham,0901562710
090034873002006,Block 2006,South Windsor,Hartford,0900371390
090076801003080,Block 3080,Westbrook,Middlesex,0900781680
090034875002027,Block 2027,South Windsor,Hartford,0900371390
090091671002017,Block 2017,North Haven,New Haven,0900954870
090117052002041,Block 2041,Stonington,New London,0901173770
090091425003000,Block 3000,New Haven,New Haven,0900952070
090075701001040,Block 1040,Cromwell,Middlesex,0900718080
090158200001122,Block 1122,Hampton,Windham,0901536000
090034734001008,Block 1008,Windsor,Hartford,0900387000
090034735021045,Block 1045,Windsor,Hartford,0900387000
090034002003021,Block 3021,Berlin,Hartford,0900304300
090159072001002,Block 1002,Plainfield,Windham,0901559980
090010744003025,Block 3025,Bridgeport,Fairfield,0900108070
090034977004028,Block 4028,West Hartford,Hartford,0900382590
090093481231037,Block 1037,Southbury,New Haven,0900969640
090052651001045,Block 1045,Warren,Litchfield,0900579510
090117161012031,Block 2031,East Lyme,New London,0901123400
090116937002002,Block 2002,Waterford,New London,0901180280
090116933002000,Block 2000,Waterford,New London,0901180280
090116935001004,Block 1004,Waterford,New London,0901180280
090034735013019,Block 3019,Windsor,Hartford,0900387000
090116601013033,Block 3033,Old Lyme,New London,0901157040
090034737003000,Block 3000,Windsor,Hartford,0900387000
090138401001008,Block 1008,Willington,Tolland,0901385950
090091902003019,Block 3019,Guilford,New Haven,0900934950
090075601002066,Block 2066,Portland,Middlesex,0900761800
090010222002020,Block 2020,Stamford,Fairfield,0900173070
090010451023021,Block 3021,Wilton,Fairfield,0900186370
090091671007023,Block 7023,North Haven,New Haven,0900954870
090118707011008,Block 1008,East Lyme,New London,0901123400
090052931001008,Block 1008,Colebrook,Litchfield,0900516050
090091803001000,Block 1000,East Haven,New Haven,0900922910
090012571003017,Block 3017,Sherman,Fairfield,0900168310
090019900000021,Block 0021,Stamford,Fairfield,0900173070
090012301001003,Block 1003,Southbury,New Haven,0900969640
090010740001030,Block 1030,Bridgeport,Fairfield,0900108070
090093433003005,Block 3005,Cheshire,New Haven,0900914160
090117053003038,Block 3038,Stonington,New London,0901173770
090091901003030,Block 3030,Guilford,New Haven,0900934950
090117029002024,Block 2024,Groton,New London,0901134250
090117029002022,Block 2022,Groton,New London,0901134250
090035021002087,Block 2087,Hartford,Hartford,0900337070
090053061004020,Block 4020,New Hartford,Litchfield,0900551350
090052901001066,Block 1066,Barkhamsted,Litchfield,0900502760
090010303003009,Block 3009,Darien,Fairfield,0900118850
090116601021000,Block 1000,Old Lyme,New London,0901157040
090034663005016,Block 5016,Simsbury,Hartford,0900368940
090117071002097,Block 2097,North Stonington,New London,0901155500
090093461011021,Block 1021,Oxford,New Haven,0900958300
090034664002000,Block 2000,Simsbury,Hartford,0900368940
090052901001063,Block 1063,Barkhamsted,Litchfield,0900502760
090053492001011,Block 1011,Thomaston,Litchfield,0900575730
090159011003039,Block 3039,Woodstock,Windham,0901588190
090159011003063,Block 3063,Woodstock,Windham,0901588190
090159022001041,Block 1041,Eastford,Windham,0901521860
090075851004025,Block 4025,Durham,Middlesex,0900720810
090052501002039,Block 2039,Brookfield,Fairfield,0900108980
090135291001000,Block 1000,Bolton,Tolland,0901306260
090034736012002,Block 2002,Windsor,Hartford,0900387000
090091404002022,Block 2022,New Haven,New Haven,0900952070
090159081002022,Block 2022,Sterling,Windham,0901573420
090034204001008,Block 1008,Plainville,Hartford,0900360120
090034735011004,Block 1004,Windsor,Hartford,0900387000
090053108041020,Block 1020,Torrington,Litchfield,0900576570
090093451001015,Block 1015,Naugatuck,New Haven,0900949950
090117071002082,Block 2082,North Stonington,New London,0901155500
090034641023047,Block 3047,Canton,Hartford,0900312270
090117012003018,Block 3018,Ledyard,New London,0901142600
090034761001000,Block 1000,Windsor Locks,Hartford,0900387070
090119901000007,Block 0007,Groton,New London,0901134250
090091671007005,Block 7005,North Haven,New Haven,0900954870
090052621001093,Block 1093,Sharon,Litchfield,0900567960
090091845001035,Block 1035,Branford,New Haven,0900907310
090010505004015,Block 4015,Westport,Fairfield,0900183500
090091844002020,Block 2020,Branford,New Haven,0900907310
090076701004033,Block 4033,Old Saybrook,Middlesex,0900757320
090116501002016,Block 2016,Lyme,New London,0901144210
090011102021020,Block 1020,Shelton,Fairfield,0900168170
090118701004015,Block 4015,Lebanon,New London,0901142390
090052931001053,Block 1053,Colebrook,Litchfield,0900516050
090159011004028,Block 4028,Woodstock,Windham,0901588190
090116952022021,Block 2021,Montville,New London,0901148900
090034873001027,Block 1027,South Windsor,Hartford,0900371390
090091425001013,Block 1013,New Haven,New Haven,0900952070
090119901000001,Block 0001,Stonington,New London,0901173770
090034735011041,Block 1041,Windsor,Hartford,0900387000
090075414021022,Block 1022,Middletown,Middlesex,0900747360
090034735012003,Block 2003,Windsor,Hartford,0900387000
090093441002004,Block 2004,Middlebury,New Haven,0900946940
090117071002110,Block 2110,North Stonington,New London,0901155500
090052984001043,Block 1043,Harwinton,Litchfield,0900537280
090159045002007,Block 2007,Killingly,Windham,0901540500
090117012003042,Block 3042,Ledyard,New London,0901142600
090075412003013,Block 3013,Middletown,Middlesex,0900747360
090010605001050,Block 1050,Fairfield,Fairfield,0900126620
090158005003039,Block 3039,Windham,Windham,0901586790
090053107001036,Block 1036,Torrington,Litchfield,0900576570
090076801003056,Block 3056,Westbrook,Middlesex,0900781680
090010502003002,Block 3002,Westport,Fairfield,0900183500
090117001002043,Block 2043,Preston,New London,0901162150
090116601023050,Block 3050,Old Lyme,New London,0901157040
090053621024051,Block 4051,Woodbury,Litchfield,0900587910
090159002002025,Block 2025,Thompson,Windham,0901575870
090034602043002,Block 3002,Farmington,Hartford,0900327600
090158250001043,Block 1043,Scotland,Windham,0901567400
090034681011027,Block 1027,Granby,Hartford,0900332640
090054256002047,Block 2047,Norfolk,Litchfield,0900553470
090093612001014,Block 1014,Wolcott,New Haven,0900987560
090091844002002,Block 2002,Branford,New Haven,0900907310
090116935002011,Block 2011,Waterford,New London,0901180280
090093411004008,Block 4008,Beacon Falls,New Haven,0900903250
090138502001013,Block 1013,Coventry,Tolland,0901317800
090012452001008,Block 1008,Ridgefield,Fairfield,0900163970
090116933002021,Block 2021,Waterford,New London,0901180280
090091903033029,Block 3029,Guilford,New Haven,0900934950
090010446001021,Block 1021,Norwalk,Fairfield,0900156060
090091302004014,Block 4014,Seymour,New Haven,0900967610
090091806011011,Block 1011,East Haven,New Haven,0900922910
090091843002011,Block 2011,Branford,New Haven,0900907310
090076801002005,Block 2005,Westbrook,Middlesex,0900781680
090158301002031,Block 2031,Ashford,Windham,0901501430
090010616003005,Block 3005,Fairfield,Fairfield,0900126620
090034921003017,Block 3017,Wethersfield,Hartford,0900384900
090091428004009,Block 4009,County subdivisions not defined,,
090076104002025,Block 2025,Clinton,Middlesex,0900715350
090012402003028,Block 3028,Redding,Fairfield,0900163480
090012201003001,Block 3001,New Fairfield,Fairfield,0900150860
090052534002037,Block 2037,New Milford,Litchfield,0900552630
090116935001044,Block 1044,Waterford,New London,0901180280
090010451021024,Block 1024,Wilton,Fairfield,0900186370
090075702001001,Block 1001,Cromwell,Middlesex,0900718080
090034735013017,Block 3017,Windsor,Hartford,0900387000
090052501002040,Block 2040,Bridgewater,Litchfield,0900508210
090052901002075,Block 2075,Barkhamsted,Litchfield,0900502760
090117121001022,Block 1022,Franklin,New London,0901129910
090117151002006,Block 2006,Salem,New London,0901166210
090091759003003,Block 3003,Wallingford,New Haven,0900978740
090091901002020,Block 2020,Guilford,New Haven,0900934950
090075951013064,Block 3064,East Haddam,Middlesex,0900722280
090034874003008,Block 3008,South Windsor,Hartford,0900371390
090076702003003,Block 3003,Old Saybrook,Middlesex,0900757320
090010112002021,Block 2021,Greenwich,Fairfield,0900133620
